ID,name,basin,river,provider,iso,DrainageArea_prov,DrainageArea_LDD,lat,long,LISFLOOD_X,LISFLOOD_Y,SourceGlo,GlofasV5,Obs_start,Obs_end,Split_date_CALstart,KGEmod,JSD,Function,Region,Basin,CalChanMan1,CalChanMan3,GwLoss,GwPercValue,LZThreshold,LakeMultiplier,LowerZoneTimeConstant,PowerPrefFlow,SnowMeltCoef,TransSub,UpperZoneTimeConstant,b_Xinanjiang
8721,Swart-Doring River at Bruintjieshoogte,Buffels,Swart-Doring,1093,ZA,2349.0,2497.9,-30.82412,18.11771,18.125,-30.825, ,calibrated,01/01/1980 00:00',31/12/2022 00:00',05/11/2002 00:00',0.0671455,0.884773,KGEJSD,Africa,SouthAfrica_WestCoast,0.504318,1.0,0.371525,1.99838,15.2982,1.0,122.159,0.5,4.00401,0.124144,11.94,4.42005
8726,Berg River at Drieheuvels,Berg,Berg,1093,ZA,2936.0,2964.9,-33.13083,18.86277,18.875,-33.125, ,calibrated,01/01/1980 00:00',30/11/2022 00:00',18/11/2002 00:00',0.835595,0.0204661,KGEJSD,Africa,SouthAfrica_WestCoast,5.0,1.0,0.15807,0.868733,17.3523,1.0,245.481,1.2191,4.07814,0.0212949,5.08283,3.33773
8751,Diep River at Adderley,Berg,Diep,1093,ZA,1311.0,1338.2,-33.72277,18.61666,18.625,-33.725, ,calibrated,02/11/1998 00:00',30/09/2022 00:00',15/01/2002 00:00',0.776726,0.41738,KGE,Africa,SouthAfrica_WestCoast,5.0,1.0,0.625403,1.39473,21.8117,1.0,470.404,1.13756,4.0,0.092832,13.6942,2.68306
8753,Kruismans River at Tweekuilen,Berg,Kruismans,1093,ZA,647.0,675.9,-32.60194,18.74972,18.775,-32.575, ,calibrated,01/01/1980 00:00',27/03/2007 00:00',15/12/1986 00:00',0.828556,0.293432,KGE,Africa,SouthAfrica_WestCoast,1.95755,1.0,0.257316,0.419708,7.07627,1.0,730.0,2.35631,4.0,0.0821756,12.6679,0.01
8775,Hex River at Glen Heatlie,Breede,Hex,1093,ZA,707.0,747.5,-33.57083,19.50611,19.525,-33.625, ,calibrated,04/09/1980 00:00',30/11/2022 00:00',20/11/2002 00:00',0.518485,0.0978914,KGEJSD,Africa,SouthAfrica_SouthCoast,4.77739,1.0,0.0441999,0.577282,11.4874,1.0,178.103,1.02921,3.94081,0.00064419,1.20357,5.0
8785,Bree at Le Chasseur,Breede,Bree,1093,ZA,4355.0,4375.6,-33.81805,19.69333,19.675,-33.825, ,calibrated,02/05/1980 00:00',30/09/2022 00:00',01/09/2002 00:00',0.632889,0.0814078,KGEJSD,Africa,SouthAfrica_SouthCoast,5.0,1.0,0.126711,0.718388,20.0589,1.0,284.406,0.501472,3.9984,0.0145085,2.24748,1.03047
8796,Bree at Swellen Dam,Breede,Bree,1093,ZA,9842.0,9834.9,-34.0675,20.40555,20.375,-34.075, ,calibrated,01/01/1980 00:00',31/08/2022 00:00',27/08/2002 00:00',0.693767,0.0467867,KGEJSD,Africa,SouthAfrica_SouthCoast,5.0,1.0,0.126711,0.718388,20.0589,1.0,284.406,0.501472,3.9984,0.0145085,2.24748,1.03047
8797,Duiwenhoks River at Dassjes Klip,Breede,Duiwenhoks,1093,ZA,790.0,767.8,-34.25166,20.99194,20.975,-34.275, ,calibrated,01/01/1980 00:00',28/02/2023 00:00',20/12/1982 00:00',0.611753,0.159724,KGEJSD,Africa,Orange,4.96848,1.0,0.563706,0.641262,13.1987,1.0,677.478,0.630386,4.84722,0.0,0.027255,4.75741
8806,Touws River at Okkerskraal,Gouritz,Touws,1093,ZA,5837.0,6052.7,-33.69388,21.14305,21.125,-33.675, ,calibrated,02/05/1982 00:00',28/02/2023 00:00',10/01/2003 00:00',0.391467,0.472101,KGEJSD,Africa,SouthAfrica_SouthCoast,4.86725,1.0,0.846369,1.66642,24.8324,1.0,136.755,1.76925,4.86088,0.000888749,6.47331,2.70611
8815,Olifants River at Pardekloof,Gouritz,Olifants,1093,ZA,4270.0,4365.6,-33.47484,23.02256,23.025,-33.475, ,calibrated,10/07/1983 00:00',31/01/1993 00:00',10/07/1983 00:00',0.228676,0.577039,KGE,Africa,SouthAfrica_SouthCoast,0.500948,1.0,0.402976,0.91721,19.9335,1.0,651.488,1.10382,4.59818,0.0696649,26.4136,3.27413
8831,Keurbooms  River at Newlands,Coastal rivers,Keurbooms,1093,ZA,764.0,821.4,-33.94583,23.3675,23.375,-33.925, ,calibrated,02/11/1997 00:00',28/02/2023 00:00',01/10/2001 00:00',0.713374,0.0600604,KGEJSD,Africa,SouthAfrica_SouthCoast,1.2216,1.0,0.229877,1.00419,20.864,1.0,218.861,0.742879,4.00055,0.0345681,2.93217,0.670086
8838,Buffels River at Murraysburg,Gamtoos,Buffels,1093,ZA,1145.0,1204.8,-31.95527,23.78277,23.775,-31.975, ,calibrated,01/01/1980 00:00',31/03/1993 00:00',01/01/1980 00:00',0.36529,0.877331,KGE,Africa,SouthAfrica_SouthCoast,4.54855,1.0,0.517247,1.12312,18.1553,1.0,40.0043,1.34667,4.93221,0.0648642,18.6452,2.89467
8839,Heuningklip River at Campherspoort,Gamtoos,Heuningklip,1093,ZA,1290.0,1295.5,-33.20372,24.23438,24.225,-33.175, ,calibrated,06/12/1980 00:00',31/12/2022 00:00',01/01/2003 00:00',0.077971,0.766437,KGEJSD,Africa,SouthAfrica_SouthCoast,0.782672,1.0,0.943627,0.993379,10.0498,1.0,340.856,2.20323,4.0,2.18785e-05,6.95157,1.96342
8842,Kouga River at Stuurmanskraal,Gamtoos,Kouga,1093,ZA,1627.0,1696.0,-33.79194,24.03277,24.025,-33.775, ,calibrated,12/05/1990 00:00',31/08/2022 00:00',13/04/2002 00:00',0.706163,0.121979,KGEJSD,Africa,SouthAfrica_SouthCoast,1.9765,1.0,0.132587,1.06007,4.09427,1.0,49.158,2.08187,5.05179,0.00726196,1.38838,1.39607
8844,Swartkops River at Uitenhage,Swartkops,Swartkops,1093,ZA,912.0,899.7,-33.77191,25.38638,25.375,-33.775, ,calibrated,02/12/1994 00:00',31/08/2022 00:00',16/06/2002 00:00',0.561001,0.0756708,KGEJSD,Africa,SouthAfrica_SouthCoast,5.0,1.0,3.69844e-05,0.867124,2.05313,1.0,656.285,4.52347,4.0,0.00177032,17.9249,4.13474
8849,Sondags River at Addo Drift East,Sondags,Sondags,1093,ZA,20460.0,20487.5,-33.58163,25.67388,25.675,-33.575, ,calibrated,02/01/1985 00:00',30/04/1997 00:00',02/01/1985 00:00',0.686222,0.405938,KGE,Africa,SouthAfrica_SouthCoast,3.58518,1.0,0.245501,1.14487,10.084,1.0,64.7519,2.39601,4.30404,0.0669136,7.08239,0.0168146
8852,Boesmans River at Donker Hoek,Boesmans,Boesmans,1093,ZA,1479.0,1524.7,-33.32941,26.07775,26.075,-33.325, ,calibrated,01/01/1980 00:00',31/12/2022 00:00',23/11/2002 00:00',0.597139,0.343003,KGEJSD,Africa,SouthAfrica_SouthCoast,0.5,1.0,0.387363,0.82989,5.92277,1.0,551.885,2.93275,4.0,0.0,8.10699,0.12146
8858,Teebus River at Jan Blaauws Kop,Great Fish,Teebus,1093,ZA,1652.0,1687.0,-31.57002,25.54388,25.525,-31.575, ,calibrated,01/01/1980 00:00',31/12/2022 00:00',30/12/2002 00:00',0.011186,0.379357,KGEJSD,Africa,SouthAfrica_SouthCoast,1.70608,1.0,5.06487e-05,0.608516,14.7146,1.0,730.0,0.500072,5.29148,1.47776e-05,27.9561,4.13882
8859,Little Brak River at Zeeven Fontein,Great Fish,Little Brak,1093,ZA,2445.0,2395.1,-31.7775,25.3175,25.325,-31.725, ,calibrated,02/09/1982 00:00',31/12/2022 00:00',01/01/2003 00:00',0.0870519,0.829179,KGE,Africa,SouthAfrica_SouthCoast,2.24906,1.0,0.375245,0.43074,13.3074,1.0,403.634,6.58659,4.36408,0.0674118,5.21345,1.08882
8862,Great-Fish River at Zoutpansdrift,Great Fish,Great Fish,1093,ZA,1713.0,1808.4,-31.90422,25.43061,25.425,-31.925, ,calibrated,01/01/2000 00:00',31/12/2022 00:00',26/12/2002 00:00',0.332743,0.255065,KGEJSD,Africa,SouthAfrica_SouthCoast,0.547542,1.0,0.331278,1.97052,14.7132,1.0,581.576,3.23131,5.26441,0.0593082,1.43656,1.17634
8863,Pauls River at Coutzenburg,Great Fish,Pauls,1093,ZA,872.0,862.8,-32.03545,25.52111,25.475,-32.025, ,calibrated,05/03/1980 00:00',31/12/2022 00:00',25/10/2002 00:00',0.484756,0.137855,KGEJSD,Africa,SouthAfrica_SouthCoast,1.49206,1.0,0.40794,1.68521,4.25044,1.0,312.769,2.59928,3.6963,0.102086,5.95672,0.427888
8864,Vlekpoort River at Roberts Kraal,Great Fish,Vlekpoort,1093,ZA,1300.0,1208.8,-31.96854,26.00128,26.025,-31.975, ,calibrated,01/01/1980 00:00',30/11/1992 00:00',01/01/1980 00:00',0.326747,0.341063,KGEJSD,Africa,SouthAfrica_SouthCoast,2.16482,1.0,0.768816,0.887118,8.57094,1.0,298.628,1.10797,4.44764,0.148557,28.9477,2.52902
8867,Tarka River at Bridge Farm,Great Fish,Tarka,1093,ZA,4742.0,4717.1,-32.31419,25.74111,25.775,-32.275, ,calibrated,02/08/1980 00:00',31/12/2022 00:00',13/12/2002 00:00',0.132841,0.735955,KGE,Africa,SouthAfrica_SouthCoast,2.16482,1.0,0.768816,0.887118,8.57094,1.0,298.628,1.10797,4.44764,0.148557,28.9477,2.52902
8871,Baviaans River at Botmansgat,Great Fish,Baviaans,1093,ZA,814.0,782.0,-32.60586,25.88461,25.925,-32.575, ,calibrated,02/10/1980 00:00',31/12/2022 00:00',19/12/2002 00:00',0.307923,0.546789,KGE,Africa,SouthAfrica_SouthCoast,3.0727,1.0,0.216253,1.00039,24.2803,1.0,452.361,3.10742,4.78762,0.038526,3.57376,0.931097
8875,Little Fish River at Doorn Kraal,Great Fish,Little Fish,1093,ZA,1512.0,1536.5,-32.785,25.61483,25.625,-32.775, ,calibrated,03/05/1980 00:00',31/12/2022 00:00',26/12/2002 00:00',0.549968,0.308336,KGEJSD,Africa,SouthAfrica_SouthCoast,2.45487,1.0,0.368587,1.99722,28.5109,1.0,730.0,3.27544,4.8484,0.0601576,2.90137,1.06411
8878,Koonap River at Adelaide,Great Fish,Koonap,1093,ZA,1245.0,1276.5,-32.7135,26.29608,26.275,-32.725, ,calibrated,01/01/1980 00:00',31/12/2022 00:00',12/10/2002 00:00',0.62223,0.367687,KGE,Africa,SouthAfrica_SouthCoast,4.45168,1.0,0.385309,0.714281,11.075,1.0,285.919,3.67583,4.36399,0.0536324,2.88209,0.981694
8886,Kat River at Fort Beaufort,Great Fish,Kat,1093,ZA,1023.0,1144.9,-32.76144,26.62886,26.625,-32.775, ,calibrated,02/11/1991 00:00',31/08/2022 00:00',08/06/2002 00:00',0.676218,0.263942,KGE,Africa,SouthAfrica_SouthCoast,4.18886,1.0,0.464312,1.0326,20.2903,1.0,126.665,4.56861,6.40489,0.0930384,1.14529,0.200732
8896,Keiskamma River at Farm 7,Nahoon/Keiskamma,Keiskamma,1093,ZA,2530.0,2465.1,-33.18536,27.39075,27.425,-33.175, ,calibrated,01/01/1980 00:00',31/12/2022 00:00',24/10/2002 00:00',0.61544,0.353351,KGE,Africa,SouthAfrica_SouthCoast,5.0,1.0,0.505559,1.15664,13.6399,1.0,241.889,1.89549,5.01093,0.0323981,2.8503,2.05474
8906,Buffalo River at Mhlabati,Nahoon/Keiskamma,Buffalo,1093,ZA,1011.0,1064.2,-32.99163,27.64002,27.625,-32.975, ,calibrated,02/03/1994 00:00',31/10/2022 00:00',14/04/2002 00:00',0.641989,0.057945,KGEJSD,Africa,SouthAfrica_SouthCoast,1.26384,1.0,0.100581,0.434698,25.7485,1.0,517.655,4.72478,4.0,0.094555,1.73976,0.0204168
8910,Black-Kei River at Cathcarts Gift,Great-Kei,Black-Kei,1093,ZA,1413.0,1413.2,-32.0503,26.7898,26.775,-32.025, ,calibrated,01/01/1980 00:00',11/01/2022 00:00',10/05/2001 00:00',0.366237,0.241086,KGEJSD,Africa,SouthAfrica_SouthCoast,4.4953,1.0,0.865309,1.61729,15.2129,1.0,190.631,3.17932,5.98954,0.0,5.0779,1.09498
8912,Klaas Smits River at Weltevreden,Great-Kei,Klaas Smits,1093,ZA,2170.0,2233.4,-31.92288,26.78569,26.775,-31.925, ,calibrated,01/01/1980 00:00',31/01/2023 00:00',16/11/2002 00:00',0.32858,0.348241,KGE,Africa,SouthAfrica_SouthCoast,1.6774,1.0,0.611972,1.42378,24.8526,1.0,124.198,3.1362,4.71874,0.134917,4.41972,0.01
8914,Tsomo River at Wyk Maduma,Great-Kei,Tsomo,1093,ZA,2359.0,2341.2,-32.0443,27.82238,27.825,-32.025, ,calibrated,01/01/2000 00:00',31/12/2022 00:00',28/12/2002 00:00',0.589231,0.315869,KGE,Africa,SouthAfrica_SouthCoast,2.02377,1.0,0.882202,1.23344,5.73062,1.0,175.013,2.59333,4.95681,0.0593407,9.38424,1.19729
8918,Great-Kei River at Area 8 Spings B,Great-Kei,Great-Kei,1093,ZA,18795.0,18837.9,-32.51638,28.01805,28.025,-32.525, ,calibrated,02/09/1990 00:00',31/12/2022 00:00',03/12/2002 00:00',0.674686,0.0184862,KGEJSD,Africa,SouthAfrica_SouthCoast,2.02377,1.0,0.882202,1.23344,5.73062,1.0,175.013,2.59333,4.95681,0.0593407,9.38424,1.19729
8919,Xuka River at Caca 45,Mzimvubu/Umbashe,Xuka,1093,ZA,978.0,1001.2,-31.67027,28.11163,28.075,-31.675, ,calibrated,03/12/1998 00:00',31/12/2022 00:00',15/12/2002 00:00',0.606033,0.0586237,KGEJSD,Africa,SouthAfrica_SouthCoast,2.65205,1.0,0.548624,1.28736,10.7112,1.0,285.917,2.91136,4.24252,0.115414,2.8074,0.982193
8922,Mbashe at Gxwali Bomvu,Mzimvubu/Umbashe,Mbashe,1093,ZA,0.0,2448.8,-31.79966,28.33302,28.325,-31.775, ,calibrated,02/08/2005 00:00',31/12/2022 00:00',02/08/2005 00:00',0.691832,0.0181765,KGEJSD,Africa,SouthAfrica_SouthCoast,2.65205,1.0,0.548624,1.28736,10.7112,1.0,285.917,2.91136,4.24252,0.115414,2.8074,0.982193
8923,Mbashe River at Rune,Mzimvubu/Umbashe,Mbashe,1093,ZA,0.0,4601.2,-31.851,28.39269,28.375,-31.825, ,calibrated,02/03/2006 00:00',31/12/2022 00:00',02/03/2006 00:00',0.665469,0.0541618,KGEJSD,Africa,SouthAfrica_SouthCoast,2.65205,1.0,0.548624,1.28736,10.7112,1.0,285.917,2.91136,4.24252,0.115414,2.8074,0.982193
8924,Kinira River at Kinira Drift,Mzimvubu/Umbashe,Kinira,1093,ZA,2101.0,2025.6,-30.48277,28.62083,28.675,-30.475, ,calibrated,01/01/1980 00:00',18/06/2022 00:00',09/01/2002 00:00',0.67241,0.0426001,KGEJSD,Africa,SouthAfrica_SouthCoast,3.58671,1.0,0.632063,1.19849,16.8733,1.0,333.229,1.67423,5.50563,0.0392426,9.37985,1.70155
8925,Mzintlava River at Slang Fontein,Mzimvubu/Umbashe,Mzintlava,1093,ZA,1029.0,1091.9,-30.56844,29.42241,29.425,-30.575, ,calibrated,01/01/1980 00:00',31/12/2022 00:00',16/11/2002 00:00',0.671918,0.0667705,KGEJSD,Africa,SouthAfrica_SouthCoast,2.27532,1.0,0.715441,1.22697,9.9678,1.0,273.879,2.86475,4.43214,0.0469145,12.5875,0.450222
8926,Tina River at Mahlungulu,Mzimvubu/Umbashe,Tina,1093,ZA,2597.0,2548.0,-31.0318,28.8845,28.875,-31.025, ,calibrated,01/01/1980 00:00',31/12/2022 00:00',21/09/2002 00:00',0.616851,0.0655328,KGEJSD,Africa,SouthAfrica_SouthCoast,4.08492,1.0,0.755295,1.61363,6.58511,1.0,309.063,2.5373,4.86109,0.058033,12.0258,1.56972
8927,Tsitsa River at Xonkonxa,Mzimvubu/Umbashe,Tsitsa,1093,ZA,4285.0,4176.6,-31.23805,28.85222,28.825,-31.225, ,calibrated,01/01/1980 00:00',31/12/2022 00:00',01/01/2003 00:00',0.695194,0.0606615,KGEJSD,Africa,SouthAfrica_SouthCoast,4.90186,1.0,0.519628,1.08314,11.1412,1.0,380.51,1.69949,4.78366,0.0860002,13.4781,2.22029
8929,Mzimvubu River at Kromdraai,Mzimvubu/Umbashe,Mzimvubu,1093,ZA,2471.0,2534.6,-30.57066,29.15016,29.125,-30.575, ,calibrated,01/01/1980 00:00',31/12/2022 00:00',01/01/2003 00:00',0.693638,0.0632536,KGEJSD,Africa,SouthAfrica_SouthCoast,4.82809,1.0,0.704954,1.08353,20.3272,1.0,393.683,1.63867,5.22122,0.0053654,11.6881,0.722153
8934,Mtamvuna River at Gundrift,Mzimvubu/Umbashe,Mtamvuna,1093,ZA,715.0,743.6,-30.73419,29.82869,29.825,-30.725, ,calibrated,03/01/1980 00:00',31/01/2023 00:00',03/01/2001 00:00',0.673751,0.060152,KGEJSD,Africa,SouthAfrica_SouthCoast,1.67203,1.0,0.371039,1.0187,15.2132,1.0,416.748,2.11807,6.25257,0.0876569,9.24108,1.35426
8936,Bisi River at Nooitgedacht,Mzimvubu/Umbashe,Bisi,1093,ZA,867.0,799.2,-30.40372,29.89472,29.875,-30.425, ,calibrated,11/12/1998 00:00',31/01/2023 00:00',20/12/2002 00:00',0.698235,0.0460846,KGEJSD,Africa,SouthAfrica_SouthCoast,3.02762,1.0,0.441993,1.06261,15.7887,1.0,144.607,3.05331,4.50263,0.0862519,11.332,1.12083
8939,Mzimkulu River at Bezweni,Mzimvubu/Umbashe,Mzimkulu,1093,ZA,3590.0,3530.6,-30.24733,29.92908,29.975,-30.225, ,calibrated,17/12/1998 00:00',20/03/2018 00:00',17/12/1998 00:00',0.730034,0.0477198,KGEJSD,Africa,SouthAfrica_SouthCoast,1.71296,1.0,0.91545,0.930081,29.2795,1.0,309.937,5.45713,3.69619,0.0481812,5.70793,0.319712
8944,Mkomazi River at Lot 93 1821,Mvoti/Mgeni/Mkomazi,Mkomazi,1093,ZA,1744.0,1825.7,-29.74369,29.90494,29.925,-29.725, ,calibrated,01/01/1980 00:00',31/01/2023 00:00',10/05/2002 00:00',0.625268,0.0522089,KGEJSD,Africa,SouthAfrica_SouthCoast,2.64808,1.0,0.471902,1.20402,14.5954,1.0,243.023,1.03092,5.89269,0.0871663,8.785,2.13177
8949,Mgeni River at Table Mountain,Mvoti/Mgeni/Mkomazi,Mgeni,1093,ZA,2519.0,2473.7,-29.57602,30.60258,30.575,-29.575, ,calibrated,01/01/1983 00:00',28/02/2023 00:00',11/05/2002 00:00',0.631145,0.139371,KGE,Africa,SouthAfrica_SouthCoast,1.13878,1.0,0.858731,0.952035,26.1374,1.0,325.302,2.00412,2.77453,0.0193045,9.29594,0.301823
8956,Msunduze River at Inanda Loc.,Mvoti/Mgeni/Mkomazi,Msunduze,1093,ZA,881.0,804.9,-29.66086,30.63616,30.625,-29.675, ,calibrated,02/10/1983 00:00',31/01/2023 00:00',29/12/1999 00:00',0.666429,0.0250266,KGEJSD,Africa,SouthAfrica_SouthCoast,4.90633,1.0,0.189834,1.86948,28.6966,1.0,254.502,0.86354,4.0,0.124703,28.7041,0.25606
8972,Tugela River at Tugela Drift,Tugela,Tugela,1093,ZA,4176.0,4219.6,-28.73591,29.82111,29.825,-28.725, ,calibrated,01/01/1986 00:00',28/02/2023 00:00',22/10/2002 00:00',0.471283,0.0778843,KGEJSD,Africa,SouthAfrica_SouthCoast,3.79738,1.0,0.866075,0.981898,4.73372,1.0,361.363,7.99445,2.79988,0.149712,4.64857,1.69309
8975,Little Tugela River at Winterton,Tugela,Little,1093,ZA,782.0,836.9,-28.81813,29.54505,29.525,-28.825, ,calibrated,01/01/1980 00:00',31/12/2022 00:00',18/12/2002 00:00',0.514906,0.218654,KGE,Africa,SouthAfrica_SouthCoast,4.01648,1.0,0.812856,0.997355,16.9701,1.0,347.557,2.34438,4.9935,0.0908259,10.869,1.67069
8983,Klip River at Ladysmith,Tugela,Klip,1093,ZA,1654.0,1736.9,-28.57012,29.7764,29.775,-28.575, ,calibrated,02/10/1987 00:00',31/10/1993 00:00',02/10/1987 00:00',0.533712,0.301819,KGEJSD,Africa,SouthAfrica_SouthCoast,2.20068,1.0,0.823235,1.96208,20.2683,1.0,436.315,2.60129,5.18726,0.066978,6.22068,1.48299
8986,Mooi River at Doornkloof,Tugela,Mooi,1093,ZA,1541.0,1535.2,-29.07161,30.24583,30.225,-29.075, ,calibrated,01/01/1980 00:00',31/12/2022 00:00',20/10/2002 00:00',0.657839,0.0422032,KGEJSD,Africa,SouthAfrica_SouthCoast,3.14395,1.0,0.587568,1.46709,9.35252,1.0,287.918,3.0694,4.88829,0.0788622,7.17861,0.239776
8992,Buffels River at Schurvepoort,Tugela,Buffels,1093,ZA,1518.0,1642.8,-27.60268,29.94252,29.925,-27.575, ,calibrated,02/06/2015 00:00',31/01/2023 00:00',02/06/2015 00:00',0.563387,0.522781,KGE,Africa,SouthAfrica_SouthCoast,1.1861,1.0,0.864013,1.15669,19.2531,1.0,43.7291,6.18799,3.84165,0.105698,3.76733,0.266847
8996,Buffels River at Tayside,Tugela,Buffels,1093,ZA,5887.0,5927.5,-28.05932,30.37337,30.375,-28.075, ,calibrated,01/01/1983 00:00',31/01/2023 00:00',09/11/2002 00:00',0.596507,0.045435,KGEJSD,Africa,SouthAfrica_SouthCoast,1.1861,1.0,0.864013,1.15669,19.2531,1.0,43.7291,6.18799,3.84165,0.105698,3.76733,0.266847
8997,Bloed River at Rietvlei,Tugela,Bloed,1093,ZA,543.0,518.8,-27.89822,30.58115,30.575,-27.875, ,calibrated,01/01/1980 00:00',30/09/1985 00:00',01/01/1980 00:00',0.46512,0.176479,KGEJSD,Africa,SouthAfrica_SouthCoast,1.58569,1.0,0.401103,1.07006,20.0497,1.0,625.818,1.84539,5.09511,0.0770244,3.5942,1.68517
8999,Tugela River at Mandini,Tugela,Tugela,1093,ZA,28920.0,28753.7,-29.1405,31.39258,31.375,-29.125, ,calibrated,01/01/1980 00:00',31/10/2021 00:00',13/07/1994 00:00',0.682728,0.0310737,KGEJSD,Africa,SouthAfrica_SouthCoast,1.1861,1.0,0.864013,1.15669,19.2531,1.0,43.7291,6.18799,3.84165,0.105698,3.76733,0.266847
9001,Sondags River at Kleinfontein,Tugela,Sondags,1093,ZA,658.0,761.2,-28.40485,30.0128,30.025,-28.375, ,calibrated,01/01/1980 00:00',28/02/2023 00:00',07/12/2002 00:00',0.60859,0.0625615,KGEJSD,Africa,SouthAfrica_SouthCoast,4.30467,1.0,0.31481,0.893233,11.6231,1.0,323.223,1.44094,3.34879,0.080861,3.42441,1.9154
9008,Mhlatuze River at Riverview,Usutu/Phongolo/Mfolozi,Mhlatuze,1093,ZA,2408.0,2519.2,-28.74817,31.74563,31.775,-28.725, ,calibrated,01/01/1984 00:00',31/01/2023 00:00',21/11/2002 00:00',0.440603,0.067083,KGEJSD,Africa,SouthAfrica_SouthCoast,0.5,1.0,0.540026,2.0,26.3817,1.0,632.403,0.747398,4.0,0.119404,13.4508,0.01
9013,White Mfolozi River at Overloed,Usutu/Phongolo/Mfolozi,White,1093,ZA,3939.0,4055.8,-28.33936,31.37383,31.375,-28.325, ,calibrated,04/01/1980 00:00',31/01/2023 00:00',17/10/2000 00:00',0.436379,0.071397,KGEJSD,Africa,SouthAfrica_SouthCoast,0.5,1.0,0.372694,0.777341,25.1433,1.0,367.768,2.1782,5.1896,0.0256722,5.71601,0.210828
9014,Black Mfolozi River at Native Res 12,Usutu/Phongolo/Mfolozi,Black Mfolozi,1093,ZA,1648.0,1608.3,-28.06947,31.54958,31.575,-28.075, ,calibrated,04/01/1980 00:00',31/01/2023 00:00',27/11/2000 00:00',0.39285,0.0714164,KGEJSD,Africa,SouthAfrica_SouthCoast,1.79724,1.0,0.196645,0.726349,17.9736,1.0,366.209,1.80181,4.0,0.0128736,1.74208,0.408535
9020,Umfolozi River at State Land,Usutu/Phongolo/Mfolozi,Umfolozi,1093,ZA,9099.0,9443.4,-28.44563,32.32513,32.325,-28.425, ,calibrated,02/12/1993 00:00',10/12/2013 00:00',02/12/1993 00:00',0.593288,0.0889966,KGEJSD,Africa,SouthAfrica_SouthCoast,0.5,1.0,0.372694,0.777341,25.1433,1.0,367.768,2.1782,5.1896,0.0256722,5.71601,0.210828
9022,Mkuze River at Doornhoek,Usutu/Phongolo/Mfolozi,Mkuze,1093,ZA,2571.0,2650.9,-27.60758,31.95744,31.975,-27.625, ,calibrated,01/01/1980 00:00',05/03/2017 00:00',03/02/1995 00:00',0.656414,0.0852664,KGEJSD,Africa,SouthAfrica_SouthCoast,2.72313,1.0,0.409677,1.04885,0.0,1.0,121.851,0.770896,4.65758,0.120448,40.0,0.276628
9027,Bivane River at Welgelegen,Usutu/Phongolo/Mfolozi,Bivane,1093,ZA,948.0,957.5,-27.52808,30.85391,30.825,-27.525, ,calibrated,04/01/1980 00:00',31/01/2023 00:00',06/09/2000 00:00',0.748253,0.0193774,KGEJSD,Africa,SouthAfrica_SouthCoast,1.89607,1.0,0.312558,0.951055,12.6647,1.0,184.695,2.1524,5.49019,0.0754142,11.8829,0.45727
9028,Phongolo River at M'Hlati,Usutu/Phongolo/Mfolozi,Pongola,1093,ZA,6846.0,6767.2,-27.36325,31.78261,31.775,-27.375, ,calibrated,01/01/1980 00:00',31/03/2023 00:00',26/04/2002 00:00',0.6718,0.0687583,KGEJSD,Africa,SouthAfrica_SouthCoast,2.06217,1.0,0.356339,1.07028,4.5041,1.0,236.495,1.57914,2.5,0.0289166,8.13034,0.706438
9035,Mpuluzi River at Dumbarton,Usutu/Phongolo/Mfolozi,Mpuluzi,1093,ZA,1446.0,1493.8,-26.38708,30.84461,30.825,-26.375, ,calibrated,01/01/1980 00:00',31/01/2023 00:00',03/07/1999 00:00',0.684918,0.0456281,KGEJSD,Africa,SouthAfrica_SouthCoast,2.30409,1.0,0.303868,1.08302,16.8206,1.0,240.399,1.20642,6.25672,0.0900692,17.2283,0.590884
9036,Usutu River at Stafford,Usutu/Phongolo/Mfolozi,Usutu,1093,ZA,789.0,828.5,-26.51336,30.78617,30.775,-26.525, ,calibrated,01/01/1980 00:00',09/06/2022 00:00',21/11/2001 00:00',0.5888,0.504088,KGE,Africa,SouthAfrica_SouthCoast,1.52426,1.0,0.933237,1.35196,19.2064,1.0,48.1289,2.7342,4.41097,0.0521174,11.5883,0.0144402
9037,Ngwempisi River at Merriekloof,Usutu/Phongolo/Mfolozi,Ngwempisi,1093,ZA,1392.0,1350.8,-26.67717,30.70208,30.725,-26.675, ,calibrated,01/01/1980 00:00',31/01/2023 00:00',29/09/2002 00:00',0.656844,0.0992558,KGEJSD,Africa,SouthAfrica_SouthCoast,0.541932,1.0,0.443785,0.963199,12.8722,1.0,252.352,3.06076,4.93635,0.0530946,9.51906,0.491612
9039,Komati River at Tonga,Sabie/Krokodil/Komati,Komati,1093,ZA,8785.0,8930.2,-25.68225,31.78188,31.775,-25.675, ,calibrated,01/01/2001 00:00',30/06/2022 00:00',02/02/2001 00:00',0.506339,0.0585561,KGEJSD,Africa,SouthAfrica_SouthCoast,2.81944,1.0,0.473315,0.473315,19.674,1.0,490.744,5.3067,4.61698,0.0280717,30.7271,1.36622
9043,Komati River at Waterval,Sabie/Krokodil/Komati,Komati,1093,ZA,2400.0,2495.4,-25.89463,30.27825,30.275,-25.875, ,calibrated,01/01/1980 00:00',30/09/2022 00:00',22/08/2002 00:00',0.479663,0.0656969,KGEJSD,Africa,SouthAfrica_SouthCoast,1.71281,1.0,0.346648,1.24226,13.6192,1.0,386.279,1.22682,4.36645,0.0960278,6.7591,2.31528
