ID,name,basin,river,provider,iso,DrainageArea_prov,DrainageArea_LDD,lat,lon,grid_x,grid_y,SourceGlo,GlofasV5,Obs_start,Obs_end,Split_date_CALstart,KGEmod,JSD,Function,Region,elv_mean,elv_median,laii_mean,laii_median,laif_mean,laif_median,gradient_mean,gradient_median,lusemask_mean,lusemask_median,soildepth1_f_mean,soildepth1_f_median,soildepth1_o_mean,soildepth1_o_median,fracforest_mean,fracforest_median,fracirrigated_mean,fracirrigated_median,fracother_mean,fracother_median,ksat1_f_mean,ksat1_f_median,ksat1_o_mean,ksat1_o_median,tp_mean_annual,tp_std_interann,tp_seasonality,eT0_mean_annual,eT0_std_interann,eT0_seasonality,ta_mean,ta_std_interann,ta_seasonality,aridity_index,param_CalChanMan1,param_CalChanMan3,param_GwLoss,param_GwPercValue,param_LZThreshold,param_LakeMultiplier,param_LowerZoneTimeConstant,param_PowerPrefFlow,param_SnowMeltCoef,param_TransSub,param_UpperZoneTimeConstant,param_b_Xinanjiang,glacier_frac,q_mean_annual,q_seasonality,q_cv,eta_mean_annual,eta_seasonality,swe_mean_annual,sf_mean_annual,sf_seasonality,rain_mean_annual,rain_seasonality,smlt_mean_annual,smlt_seasonality,perc_mean_annual,perc_seasonality,qb_up_mean_annual,qb_up_seasonality,qb_low_mean_annual,qb_low_seasonality,gwloss_mean_annual,gwloss_seasonality,lz_mean_annual,uz_mean_annual,theta_mean_annual,theta2_mean_annual,theta3_mean_annual
26,Hohensaaten-Finow,Oder,Oder,1004,DE,109564.0,111216.01,52.864739,14.141123,14.125,52.825,HIST,calibrated,16/08/2012 00:00',01/01/2024 00:00',16/08/2012 00:00',0.782066,0.015284,KGEJSD,Europe,173.8980040459192,131.89061737060547,1.243341755802524,1.2185938358306885,2.038790087229956,2.0342990159988403,0.003718005218007,0.0017814865568652,1.0,1.0,50.0,50.0,50.0,50.0,0.3750824607823689,0.3204521834850311,0.0002006858307824,0.0,0.5732364318078966,0.6077617853879929,304.2405117319109,309.2167445717226,304.2405117319109,309.2167445717226,707.4966818163347,94.51692747986634,0.2001278187802063,681.880393060034,45.25132498195513,0.6557425409540522,9.212977187263265,0.8458319253742725,0.6807463833054676,0.9637930616288732,4.92027,1.0,0.0806384,1.0231,21.8571,1.0,440.861,2.55548,3.82196,0.0192493,25.9865,1.20511,0.0,454.3310211717466,0.1513205285918607,0.2698529067027479,442.8013239453397,0.7423302240348787,3.3728974915420373,74.21943309262946,1.0789249585521608,633.2976776595267,0.3210715881838773,74.36833471177054,1.0531543482075003,132.68087709322796,0.0833585144988031,104.22618869488102,0.2132289983878873,74.85121892609092,0.0404291982637434,57.38461550687893,0.0212566985132938,63.78248902131635,4.765444432165428,0.2319436666910692,0.2239624492132107,0.2438108888769671
27,Leun (Neu),Rhine,Lahn,1004,DE,3571.0,3632.23,50.545134,8.355275,8.375,50.525,NRT,calibrated,16/08/2012 00:00',01/01/2024 00:00',16/08/2012 00:00',0.782363,0.0653841,KGEJSD,Europe,323.00301594111824,304.9500732421875,1.672987791866552,1.6540279388427734,2.416868070057396,2.428816556930542,0.0089002328648556,0.0074534825980663,1.0,1.0,50.0,50.0,50.0,50.0,0.5172781720837,0.5187057852745056,0.0,0.0,0.4231288918007037,0.4193605780601501,68.31687745971068,69.32294431779681,68.31687745971068,69.32294431779681,804.639705392737,112.92592704845818,0.0784320076339357,643.9755274832947,39.137234226209685,0.6670590654251316,9.196795925440076,0.7638268640991656,0.5907241559969834,0.8003278028257087,3.67092,1.0,0.1422,1.02401,24.6611,1.0,127.316,1.30121,4.38405,0.0305675,3.4152,2.64316,0.0,28.59969578555509,0.3293686939574567,0.2955915894911943,406.8804701806563,0.7029639657025191,1.3457497028144656,56.4383774109441,1.146432969567231,748.1944453887471,0.1011468130710245,56.429273286498365,1.1861147914065375,153.67172852883246,0.0465804461239925,148.67041980353682,0.3473635760393437,65.86464374920847,0.0395608036659261,85.91450193244881,0.0307833993418014,23.009975624484237,5.208307230653438,0.307153088415907,0.2246156523936294,0.2416125008409236
28,Maxau,Rhine,Rhine,1004,DE,50196.0,50777.11,49.038957,8.305614,8.275,49.025,NRT,calibrated,23/08/2012 00:00',01/01/2024 00:00',23/08/2012 00:00',0.935277,0.0127558,KGEJSD,Europe,857.509369841051,643.6650390625,1.999183818851704,1.861602544784546,2.6335708083900182,2.6595308780670166,0.0306696933243449,0.01559041114524,1.0,1.0,50.0,50.0,50.0,50.0,0.4122596872881185,0.3994472920894623,0.0052592260737488,0.0,0.496975932176574,0.4875103831291199,87.22722016518317,79.26318157067973,87.22722016518317,79.26318157067973,1383.9682238089806,153.8107246416014,0.1406428324067395,652.1669847739272,28.951777714298,0.6242410505293787,7.881654799756822,0.6753300571910388,0.736573184336351,0.4712297389162753,1.17398,2.49133,0.0955008,0.513155,18.6222,1.0,365.202,1.61744,3.89745,0.0034626,26.5909,2.64214,0.0602854571347908,1273.9847557035955,0.1634718519217528,0.1581097592589735,492.5394808119793,0.6770922540917153,43.93072629678534,245.6512090066332,0.7448663557813902,1138.5547263358455,0.3165327514369078,246.77486232372837,0.714510406360099,235.6942637010452,0.0721615899158164,350.30266833321093,0.2670002406580667,170.19088149057742,0.0338729472135318,61.42033268950611,0.0221903295037039,114.8137066553568,18.682382351230093,0.3071850954943991,0.2636087899090591,0.2660371945102119
31,Frankfurt-Osthafen,Rhine,Main,1004,DE,24764.0,24726.77,50.105711,8.715027,8.725,50.125,NRT,calibrated,13/10/2013 00:00',01/01/2024 00:00',13/10/2013 00:00',0.889361,0.017431,KGEJSD,Europe,358.748475825888,347.8894348144531,1.498070461533913,1.4981913566589355,2.340939285895159,2.3274614810943604,0.0076913693241384,0.0059046451933681,1.0,1.0,50.0,50.0,50.0,50.0,0.4623160567819158,0.4423970282077789,0.0001378069966938,0.0,0.4709979933812908,0.4779067635536194,81.23968657837932,79.33576247793016,81.23968657837932,79.33576247793016,833.3321803574086,118.51855966480178,0.0844091867180824,667.3420576733877,38.99302586558634,0.6686174955870208,9.373694426749788,0.741693684787563,0.6174844801113881,0.8008115771878277,4.85038,1.0,0.223524,0.923211,8.51872,1.0,135.109,1.56941,4.4857,0.0288922,13.0172,2.37501,0.0,161.9118641175397,0.2885681923658058,0.2850417371854707,448.2676782827281,0.726473153154583,2.2733530342991983,68.09876003755392,1.1350732431489885,765.2972478220905,0.1217309676182431,68.07614287274323,1.1811037796995212,222.66717628931607,0.122899888332212,97.79127089555742,0.5254876978333659,125.25202192756784,0.0474094546630463,96.6535627012855,0.0219355334313236,124.1198072415662,3.6575346536107807,0.2987338349201721,0.2600263905790198,0.2773564682616468
33,Plochingen,Rhine,Neckar,1004,DE,3995.0,3948.83,48.707411,9.419239,9.425,48.725,NRT,calibrated,16/08/2012 00:00',01/01/2024 00:00',16/08/2012 00:00',0.804563,0.03352,KGEJSD,Europe,554.1221491964238,555.1161804199219,1.661759179554651,1.6721126437187197,2.6482643752166592,2.655935287475586,0.0098208716665772,0.0074629446025937,1.0,1.0,50.0,50.0,50.0,50.0,0.4251526499005346,0.4331990629434585,0.0,0.0,0.4771901579174404,0.4708009660243988,56.70696894143524,51.1253399656912,56.70696894143524,51.1253399656912,1031.1702240172372,135.39298221900262,0.123941224585668,662.2901735087165,34.584212031801435,0.6375728800386417,8.953827156350284,0.7277897047614005,0.6382401117090902,0.6422704594092756,5.0,1.0,0.483315,1.13466,10.5257,1.0,301.98,2.13952,5.28356,0.00284531,19.3127,2.13572,0.0,45.16004250593174,0.2000047358250139,0.2677310570195975,454.96582133388335,0.6864083461028097,2.5932876514926084,91.3541697217,1.0824166445576948,940.0191274444,0.1979949552931572,91.33908306153332,1.130418411514883,285.636287262,0.0909447394914001,113.45633397786692,0.3447336041924563,106.4262596,0.0464713234489482,176.1468475333333,0.0216912657324435,88.05681338747947,5.996504656584446,0.3177352664719839,0.2631415772951268,0.2708929812922066
36,Kaub,Rhine,Rhine,1004,DE,103488.0,103792.93,50.085407,7.764994,7.775,50.075,HIST,calibrated,01/01/1980 00:00',31/12/2019 00:00',05/05/1997 00:00',0.913265,0.0163938,KGEJSD,Europe,597.3558304934546,426.0069580078125,1.7414813849727817,1.5936267375946045,2.5248632151867687,2.511321783065796,0.0190671859912993,0.0083132716827094,1.0,1.0,50.0,50.0,50.0,50.0,0.4274790790468109,0.4113762527704239,0.0051809095992169,0.0,0.4822623196294071,0.4799137389659881,82.80051285634754,76.2360710064064,82.80051285634754,76.2360710064064,1110.176344297235,129.92054991424044,0.1137667985691126,664.513943518395,33.178613500064955,0.6423546225569842,8.781825360039356,0.7009429534436278,0.6565482083300033,0.5985661169343743,3.74609,1.0,0.289835,0.935828,19.06,1.0,460.071,1.42108,5.0633,0.0351158,11.0032,1.14895,0.0294925719601517,1667.1065823142908,0.1073225509359075,0.174553045748369,458.1356786965884,0.6838686009376251,22.46519412650708,152.2202915965278,0.8184300444807494,958.0989858342784,0.2288584864107975,152.76247489072105,0.6622732556825573,221.39897366600377,0.0592190944410734,236.3939187870577,0.1978652601092804,145.35513739190512,0.0285613297495885,73.14036342552032,0.0219442075139486,110.18159568732096,13.350835072007456,0.3021290722629257,0.2550821474898636,0.2633998507849977
38,Cochem,Rhine,Moselle,1004,DE,27088.0,27071.3,50.143322,7.16831,7.175,50.125,NRT,calibrated,28/09/2012 00:00',01/01/2024 00:00',28/09/2012 00:00',0.927403,0.0110456,KGEJSD,Europe,342.8499695078101,308.0169219970703,1.697845289997973,1.685631275177002,2.5339271935906287,2.5019296407699585,0.0075553407907454,0.0049854048993438,1.0,1.0,50.0,50.0,50.0,50.0,0.4371044193131026,0.4222116619348526,0.0,0.0,0.5023815297546288,0.4996172189712524,68.38561861479855,67.7702372943122,68.38561861479855,67.7702372943122,920.6663979034996,110.10005244866876,0.0864815539777721,688.1089982149505,39.54332964143693,0.652470616591427,9.885368137032742,0.7050159937979699,0.544842283093566,0.7474031851079626,3.02622,1.0,0.135665,0.937375,25.7724,1.0,105.171,1.597,3.88108,0.0237651,4.84546,2.88116,0.0,294.4514509308268,0.3851912301669204,0.2296887500915436,447.7061447257904,0.674335573180632,1.3615083119646434,53.17486048315998,1.1324135410509415,867.4154765997059,0.0680409091673434,53.127437908517706,1.1925902442681873,155.41776422292935,0.1007065901049559,159.9286622456208,0.4613440606938888,84.0433049155913,0.0557370074157774,70.12783571398884,0.0426949246265522,58.80067518561268,3.700767422289612,0.3144166744622618,0.2518817932252091,0.2682943050780292
40,Koeln,Rhine,Rhine,1004,DE,144231.54,144451.78,50.936914,6.963322,6.975,50.925,HIST,calibrated,01/01/1980 00:00',31/12/2019 00:00',30/04/1997 00:00',0.92017,0.0162123,KGEJSD,Europe,521.9258271781904,373.9292297363281,1.7259993542210064,1.6352052092552185,2.522815337873472,2.5044115781784058,0.0160375755265112,0.0075364352669566,1.0,1.0,50.0,50.0,50.0,50.0,0.4384190452002532,0.425803005695343,0.0037248173433304,0.0,0.477801194309722,0.4750696122646332,78.23510749747602,71.47554911452428,78.23510749747602,71.47554911452428,1051.3305046608732,121.11488100788289,0.0950865506598836,667.3388125753002,34.084278426832235,0.6455627611441073,9.052195670390953,0.7023419806551469,0.6245328730808835,0.6347564439695993,4.71683,0.5,0.564908,0.564908,11.1671,1.0,104.936,4.46444,4.9936,0.0103045,6.43375,1.29635,0.0211912949323452,2035.5984791020264,0.1088799418039532,0.1839666207025873,454.8827106150204,0.6841692940391759,16.519367967161394,124.49627852520284,0.8565417645676713,926.921571976204,0.181730864299977,124.87363932967509,0.6722434244438383,204.7503372992205,0.0641670049957842,213.11964206879549,0.1814882593597933,124.25130898085818,0.0286752072356857,77.92258851916236,0.0264731972734132,92.5140053266697,10.651792967777306,0.3056474987514017,0.2550280696938166,0.2651183151341003
42,Kalkofen (Neu),Rhine,Lahn,1004,DE,5304.0,5313.59,50.317832,7.889898,7.925,50.325,NRT,calibrated,16/08/2012 00:00',01/01/2024 00:00',16/08/2012 00:00',0.826803,0.0696192,KGEJSD,Europe,318.3275105032036,305.0007781982422,1.6811190012616533,1.659681797027588,2.4370964019589554,2.449017286300659,0.0097486210916917,0.0086020845919847,1.0,1.0,50.0,50.0,50.0,50.0,0.5082620601728465,0.5069599449634552,0.0,0.0,0.4320819046007359,0.434724897146225,70.23727824630443,69.6424434894783,70.23727824630443,69.6424434894783,805.989764982935,109.47066626874486,0.0801277145422241,646.3345654238309,38.8064929328924,0.66614466210925,9.289098834474492,0.7619140440616229,0.5854101204653194,0.8019141104571168,3.67092,1.0,0.1422,1.02401,24.6611,1.0,127.316,1.30121,4.38405,0.0305675,3.4152,2.64316,0.0,40.30476336922796,0.3124417932659672,0.2883494167858415,415.95875815660855,0.7094736001198594,1.280353591119146,54.44338552346967,1.1483099384793516,751.538505647052,0.1076581139032869,54.42418986815461,1.1884474026085756,171.85483339672967,0.0601885359262503,132.06286528643483,0.367212965122038,66.84984544850137,0.0391523512137568,103.39871081671004,0.0241814689940832,48.44806124759171,4.417364680832249,0.3069168035101845,0.2316290248611833,0.2493225243034201
45,Worms,Rhine,Rhine,1004,DE,68936.0,69519.79,49.631858,8.377548,8.375,49.675,NRT,calibrated,17/08/2012 00:00',01/01/2024 00:00',17/08/2012 00:00',0.939505,0.00898641,KGEJSD,Europe,727.4586270918016,528.6917114257812,1.8616249387974824,1.7149412631988523,2.6098637936336786,2.634541749954224,0.0244761748959611,0.0108518581837415,1.0,1.0,50.0,50.0,50.0,50.0,0.4175289363746265,0.3997573852539062,0.0045277641793456,0.0,0.487729931621528,0.4828565120697021,83.73916497375835,73.75016562984678,83.73916497375835,73.75016562984678,1257.6682869567153,144.1067635999833,0.1261944773028395,660.5896128857449,31.0898584325035,0.6305643566688354,8.399385679437891,0.6877999714806006,0.6887395002319203,0.5252494793235414,1.87006,4.60799,0.136132,1.06236,10.2374,1.0,404.019,5.35923,2.64107,0.00687307,21.3294,0.225222,0.0440323885055453,1405.5277891951089,0.1350207788210563,0.1688940220886969,479.455788299797,0.6782261493394657,32.59063295969212,197.14747843339376,0.7697594971533506,1060.7166903736336,0.2715370681236575,197.9704045660796,0.6611574142952985,240.42937720962732,0.0547173659915081,281.5283320999964,0.2357612731865168,166.6844017039535,0.0292603978352993,69.91657658381533,0.0219791846692874,122.12284218107138,15.133750556835398,0.3056956689388323,0.262123189415255,0.2667426666039259
47,Ruhrort,Rhine,Rhine,1004,DE,153176.0,153667.78,51.455309,6.727942,6.725,51.475,HIST,calibrated,01/01/1980 00:00',31/12/2019 00:00',02/05/1997 00:00',0.923757,0.0186231,KGEJSD,Europe,504.9430488745923,364.9298706054688,1.7211115712719034,1.6404796838760376,2.516635160635108,2.5005407333374023,0.0155110530697275,0.0074102354701608,1.0,1.0,50.0,50.0,50.0,50.0,0.4383443808393447,0.426432803273201,0.0035257798049416,0.0,0.473777430118704,0.4676018357276916,77.42066249709562,71.00353971933103,77.42066249709562,71.00353971933103,1048.3125539537311,119.52700354402988,0.0921276289666424,666.7120680165691,34.15340118902078,0.6449462420216296,9.089524533501152,0.7037501280149363,0.6185622413425311,0.635985961917609,4.60648,0.5,0.386252,0.453771,28.8812,1.0,419.756,8.0,3.80882,0.00149347,2.03435,1.40407,0.0199203791268906,2150.940942964045,0.1087138315364923,0.1817589317534228,452.3108444148368,0.6819960316893218,15.625783099961732,120.62493209537467,0.8645601654193771,927.7674368567084,0.1748081958492232,120.98717126820472,0.6740010575647528,201.29190787746,0.064143462512488,205.16629858196228,0.1820480394321869,121.6502724240013,0.0299832239783377,76.79429356326195,0.0266689862844676,84.64241870000593,10.126569174817153,0.3056606150939903,0.2527219993906822,0.2625261938755099
51,St.Arnual,Rhine,Saar,1004,DE,3945.0,3960.22,49.214863,7.022796,7.025,49.225,NRT,calibrated,23/08/2012 00:00',01/01/2024 00:00',23/08/2012 00:00',0.889676,0.0204603,KGEJSD,Europe,312.3339952441773,306.2293395996094,1.7248146513822935,1.6900687217712402,2.5277659104594945,2.5288119316101074,0.0051063872140819,0.0033915876410901,1.0,1.0,50.0,50.0,50.0,50.0,0.4445140143737088,0.4103317558765411,0.0,0.0,0.4822005287926858,0.514669269323349,73.54901664932719,71.92800254107138,73.54901664932719,71.92800254107138,903.31768335214,119.23497420458484,0.0903347079732372,711.2818623959386,43.89363672491608,0.6543820935627971,10.196934745559542,0.7424741305980301,0.5421854064868997,0.7874105372945077,3.91779,1.0,0.0218012,1.00481,22.9495,1.0,87.2383,1.40972,4.22294,0.0334783,9.42731,2.25047,0.0,38.60179591257528,0.3457046497325529,0.2510993167392807,458.0063647312328,0.6798708095519367,1.0550575476702808,47.15398695057058,1.1550046876048854,856.0394427016225,0.0664580362123503,47.149705998505176,1.2231728955258034,198.4457076919283,0.126845110682761,135.30088869852383,0.5397875896517547,186.0364186184989,0.0676680179079178,10.835458630088391,0.0215063576078358,52.6843871502592,2.6609178062476326,0.3077048916392703,0.251255197923161,0.2727432896921418
58,Düsseldorf,Rhine,Rhine,1004,DE,147680.43,147773.77,51.225463,6.769909,6.725,51.225,NRT,calibrated,16/08/2012 00:00',01/01/2024 00:00',16/08/2012 00:00',0.943695,0.0150872,KGEJSD,Europe,513.8277995022761,368.1708679199219,1.7210079329308197,1.633710861206055,2.5201118502254323,2.5026791095733643,0.0158071525356118,0.0074449360836297,1.0,1.0,50.0,50.0,50.0,50.0,0.4350050195271551,0.4231135845184326,0.0036610232003523,0.0,0.4792968289424674,0.4754177734851837,78.31628560401204,71.68445702189098,78.31628560401204,71.68445702189098,1048.37237569318,120.31134128965472,0.0941107911125218,667.7010773043828,34.12294285515561,0.6449821305860838,9.081472278988423,0.7024971135023261,0.6211556264978417,0.6368930475327541,4.24974,0.851298,0.773586,1.41934,12.8328,1.0,334.772,7.09254,6.10189,0.0103828,24.3843,4.6912,0.0207149087391562,2073.002948348239,0.1078187366660549,0.1824146476938417,452.81132049922144,0.6823165053924338,16.162082349425685,122.51726786077194,0.858478622986598,925.9397848308964,0.1787747723193762,122.88595783972389,0.6727086982142808,200.31985201459057,0.0643061110617202,208.3286681462508,0.1814882544643453,121.45810957935876,0.0286752072356858,76.24034531512834,0.0267408739558171,86.77322962537154,10.412338092118205,0.3050133072924024,0.2532332872371136,0.2632492935012971
59,Steinbach,Rhine,Main,1004,DE,17914.2,17964.73,50.009961,9.60371,9.625,50.025,NRT,calibrated,16/08/2012 00:00',01/01/2024 00:00',16/08/2012 00:00',0.879503,0.00541015,KGEJSD,Europe,380.88056253515305,358.9295349121094,1.4721732133908412,1.4770326614379885,2.2996502363619333,2.3099565505981445,0.0073727389386376,0.0055960044264793,1.0,1.0,50.0,50.0,50.0,50.0,0.4508149166892204,0.4343025982379913,0.0001173292713969,0.0,0.4841833259830294,0.4897034764289856,85.3274734238,83.75620669700217,85.3274734238,83.75620669700217,828.8032946537598,117.71709500276008,0.0893144606857298,661.8747365388409,38.44576644472856,0.6717203096050566,9.217307834502492,0.739546680415106,0.6320078193967262,0.7985908608330824,4.85038,1.0,0.223524,0.923211,8.51872,1.0,135.109,1.56941,4.4857,0.0288922,13.0172,2.37501,0.0,144.67285649753603,0.2337539803912677,0.2457871847819801,446.51722061435225,0.7306931903440638,2.5846095087677874,72.64384361861546,1.131498190089128,756.2401229777693,0.1386019929791611,72.63198727070059,1.173227922058339,223.4417370562589,0.1132910130759231,100.56584409425712,0.5068146982706211,145.82786978943452,0.0462152731089382,76.8561733412052,0.0219253454404304,125.2781998784911,3.715922160240001,0.2955570649767735,0.2588038980646494,0.2763446723691874
60,Fremersdorf,Rhine,Saar,1004,DE,6983.0,7016.23,49.408914,6.648444,6.675,49.375,NRT,calibrated,24/08/2012 00:00',01/01/2024 00:00',24/08/2012 00:00',0.900586,0.0165993,KGEJSD,Europe,303.9384277459641,289.173095703125,1.6883998419522914,1.6770819425582886,2.4693885247978145,2.444035768508911,0.0054194033781987,0.0037647344870492,1.0,1.0,50.0,50.0,50.0,50.0,0.4185970826415991,0.4083080589771271,0.0,0.0,0.499959534332736,0.508669063448906,71.95811005265544,70.02933462940673,71.95811005265544,70.02933462940673,907.7490495697728,115.09921783209998,0.096355117773945,707.0915343712416,42.72997977805173,0.6534652626419477,10.196717500211635,0.7266279749555623,0.5386154374347691,0.778950454100026,2.37539,1.0,0.0020412,0.421555,26.8163,1.0,627.137,3.31257,4.46608,0.0409313,2.75379,0.57494,0.0,65.79375968698668,0.3688666010904359,0.2452634420389826,457.9304179269701,0.6850793920593775,1.0080677807590133,45.4818460319121,1.1619302702836958,862.1537246662293,0.0718035288807076,45.46392931001666,1.2305159197258757,166.42742193548074,0.098882983456555,191.4583910622275,0.5142693142337603,158.17431929421397,0.0486208416723217,6.440682104462349,0.021506357607836,121.02605815186236,2.3691020963079787,0.304564563148768,0.2637226282230412,0.2842047820344209
62,Bonn,Rhine,Rhine,1004,DE,140901.0,141121.85,50.736364,7.10807,7.125,50.725,NRT,calibrated,16/08/2012 00:00',01/01/2024 00:00',16/08/2012 00:00',0.946236,0.0132545,KGEJSD,Europe,528.0416841966423,377.9672393798828,1.7290501483379648,1.634617269039154,2.522652317019148,2.502800226211548,0.016233892162072,0.0075674792751669,1.0,1.0,50.0,50.0,50.0,50.0,0.4354254888930385,0.4221465587615967,0.0038118743597754,0.0,0.4815958235388112,0.4796813960075378,78.9105405168547,72.16066131611424,78.9105405168547,72.16066131611424,1051.5075163227252,121.53855133705628,0.0969208021716652,667.9080622800218,34.05896713018971,0.6454439101624165,9.038929925379646,0.7015358178934434,0.6265231971499532,0.6351909538562249,3.67092,1.0,0.1422,1.02401,24.6611,1.0,127.316,1.30121,4.38405,0.0305675,3.4152,2.64316,0.0216913279282444,2005.1000626939224,0.1075622326207402,0.1835133008012266,454.6252881899433,0.6839039534704343,16.875103122698032,125.96988342155552,0.8532954212725448,925.6278564615768,0.1857975442761386,126.35651510101368,0.6714848542934223,205.74558532136672,0.0640546537583579,212.54995480929787,0.1836820838372794,127.1831594442317,0.0286752072356857,76.04889707617487,0.0245372025493073,94.69702858687847,10.804553746429344,0.3051701951490514,0.2542879476705646,0.2645840800328269
63,Speyer,Rhine,Rhine,1004,DE,53131.0,53071.72,49.323786,8.44876,8.475,49.275,NRT,calibrated,17/08/2012 00:00',01/01/2024 00:00',17/08/2012 00:00',0.936382,0.0117479,KGEJSD,Europe,829.2120051016612,620.9138793945312,1.971524494260565,1.8310396671295168,2.6261702145459025,2.650693893432617,0.0296193298602753,0.0144660947844386,1.0,1.0,50.0,50.0,50.0,50.0,0.413566331206332,0.400012195110321,0.0050566824227207,0.0,0.4943906752141931,0.4843603372573852,87.72645605516215,79.39625172698567,87.72645605516215,79.39625172698567,1359.6326185791447,152.0328594784764,0.1374870174844002,655.0282937296581,29.43164381200352,0.6249215210068421,8.014389243246002,0.677369541214264,0.7238339468167706,0.4817685930587496,3.58051,4.97744,0.122091,0.400279,20.3412,1.0,467.645,3.09658,3.91458,0.0692368,20.2703,0.01,0.0576789612084487,1250.9750399707975,0.1630999470279201,0.1616485611997884,491.04217396451537,0.6772417589436668,42.06437406896295,236.58371159408827,0.7465115673219183,1123.2764413681505,0.3083542766968949,237.65974729016943,0.707578535307884,230.69519043993265,0.0701279324381063,342.9542825688384,0.2602714023657759,165.9353398037101,0.0334091727298713,60.68626467120762,0.022171650105816,113.82505582937212,18.307264947959997,0.3059830416042518,0.2631263002441315,0.2663246843297082
73,Zwickau-Poelbitz,Elbe,Zwickau Mulde,1007,DE,1030.0,1025.17,50.740921,12.493595,12.475,50.725,NRT,calibrated,01/01/1980 00:00',31/12/2021 00:00',07/09/1994 00:00',0.744969,0.0218375,KGEJSD,Europe,618.2949163886508,605.9130249023438,1.649218592312781,1.6080507636070251,2.5397909637676745,2.573678731918335,0.0156523731327496,0.0145851247943937,1.0,1.0,50.0,50.0,50.0,50.0,0.5880894956241408,0.6537768244743347,0.0,0.0,0.3366482388745399,0.2811245918273926,86.30259523588411,83.10131172687302,86.30259523588411,83.10131172687302,956.5654958037128,123.2184684537832,0.1265565712047603,615.8764491447151,40.87228854991646,0.6656955488384536,7.327046300241728,0.847372457263183,0.8045712518548013,0.6438413802781497,5.0,1.0,0.0748222,0.596866,22.5579,1.0,129.206,1.17374,4.0308,0.00362899,8.25703,3.10775,0.0,14.258711495710896,0.2011975744455537,0.1920664091882456,456.7945505333333,0.7123550362899461,13.364946301948896,178.47261365383335,1.0386185887003407,778.201802611,0.3452420445411113,179.5566150561,1.0310707093815896,165.3168534133333,0.1101489793127045,224.08778029510933,0.2695974980741998,135.33268433333333,0.0556581921999184,27.33005558666667,0.021506357607836,48.07073178499727,5.065021443566643,0.2873394453367403,0.206682743018799,0.2148487759627669
75,Wechselburg 1,Elbe,Zwickau Mulde,1007,DE,2107.0,2142.26,51.006848,12.772535,12.775,51.025,NRT,calibrated,21/04/2009 00:00',16/03/2023 00:00',21/04/2009 00:00',0.776079,0.0120556,KGEJSD,Europe,483.9771417743351,420.1095886230469,1.6671307794557857,1.6510746479034424,2.420486626825199,2.4461007118225098,0.0114012206344673,0.0095253130421042,1.0,1.0,50.0,50.0,50.0,50.0,0.4087021936722552,0.3516978621482849,0.0,0.0,0.4818770009898837,0.5267550647258759,83.42829502483676,82.41779665873935,83.42829502483676,82.41779665873935,918.2267634319336,121.27361558443576,0.1143412737600852,636.9536195598237,42.21247938024104,0.6473812060310374,8.110296541148239,0.8493215454507564,0.7178865564162304,0.693677907164421,5.0,1.0,0.00715759,0.862267,23.4632,1.0,277.271,4.50049,3.96358,0.0338876,2.77828,1.38033,0.0,24.07119426446432,0.1929603292268552,0.2124889129796892,434.4519350926749,0.6995236685174521,8.769733268925268,143.13632896273856,1.060065372935292,775.1902506383381,0.2847842552105842,143.7085622175761,1.034726969421844,182.9949980921172,0.0774997409881443,164.03402937416408,0.3013671084432329,165.33541379540625,0.0318345206819996,14.441993792920275,0.0215063576078357,99.3800104973874,2.8556707749617978,0.2825351976574929,0.2370122076774515,0.2440309044385954
78,Torgau,Elbe,Elbe,1007,DE,55211.0,55441.79,51.553713,13.01012,13.025,51.575,HIST,calibrated,01/01/1980 00:00',01/01/2023 00:00',22/12/1992 00:00',0.832615,0.0141756,KGEJSD,Europe,453.5615186160014,445.5509033203125,1.4266782221635006,1.430062770843506,2.280668349314177,2.2919429540634155,0.0097457240432646,0.0072385440580546,1.0,1.0,50.0,50.0,50.0,50.0,0.4091404227270867,0.3869306147098541,0.0009553052462329,0.0,0.5347711952099932,0.5461824685335159,117.5374899343249,113.4050777135349,117.5374899343249,113.4050777135349,762.0919752049401,94.6760138711548,0.2123193595060592,652.2763054297707,40.31644465800427,0.6588911377865989,8.537028395381478,0.8216966935727114,0.7192566661048981,0.855902340730411,0.5,5.0,0.0258191,0.25376,17.9592,1.0,203.935,1.77912,4.22376,5.85103e-05,23.5487,3.60679,0.0,319.4895901441869,0.1439836342997286,0.2772371312437804,433.9278987625741,0.7306073422200421,5.815536424251532,97.59883081907532,1.0637716735862794,664.6141871976117,0.3655191944741477,98.0407407682046,1.0403381598578558,162.39655910225534,0.1317123837118393,93.52224453814836,0.2505271022879998,63.15976864539491,0.0352110812772493,98.3203561797709,0.0553434115685425,60.57707315203117,3.790493461153538,0.2769574375622753,0.2264395178479714,0.2407232502739561
